Zipcode,Rural Percent,Urban Percent
62085,52.15,47.85
62086,100,0
62087,1.01,98.99
62088,22.17,77.83
62089,5.93,94.07
62090,0,100
62091,100,0
62092,22.63,77.37
62093,100,0
62094,29.17,70.83
62095,0.6,99.4
62097,81.44,18.56
62098,100,0
62201,0.09,99.91
62203,0,100
62204,0.19,99.81
62205,0,100
62206,0,100
62207,0,100
62208,0,100
62214,100,0
62215,100,0
62216,100,0
62217,100,0
62218,100,0
62219,0,100
62220,3.1,96.9
62221,3.82,96.18
62223,4.95,95.05
62225,0,100
62226,0.45,99.55
62230,27.75,72.25
62231,56.62,43.38
62232,13.11,86.89
62233,15.81,84.19
62234,7.39,92.61
62236,22.52,77.48
62237,100,0
62238,34.05,65.95
62239,12.15,87.85
62240,73.4,26.6
62241,100,0
62242,100,0
62243,34.52,65.48
62244,100,0
62245,26.14,73.86
62246,33.6,66.4
62248,100,0
62249,27.84,72.16
62250,100,0
62253,100,0
62254,29.04,70.96
62255,100,0
62257,100,0
62258,19.9,80.1
62260,50.32,49.68
62261,100,0
62262,100,0
62263,39.89,60.11
62264,100,0
62265,21.34,78.66
62266,100,0
62268,100,0
62269,2.46,97.54
62271,100,0
62272,42.41,57.59
62273,100,0
62274,32.58,67.42
62275,100,0
62277,100,0
62278,44.77,55.23
62279,100,0
62280,100,0
62281,96.47,3.53
62282,100,0
62284,84.28,15.72
62285,17.04,82.96
62286,32.66,67.34
62288,29.88,70.12
62289,100,0
62292,100,0
62293,42.38,57.62
62294,20.92,79.08
62295,100,0
62297,100,0
62298,42.18,57.82
62301,0.01,99.99
62305,36.45,63.55
62311,100,0
62312,100,0
62313,100,0
62314,100,0
62316,100,0
62319,100,0
62320,100,0
62321,36.89,63.11
62323,100,0
62324,100,0
62325,100,0
62326,100,0
62330,100,0
62334,100,0
62336,100,0
62338,100,0
62339,100,0
62340,100,0
62341,19.42,80.58
62343,100,0
62344,100,0
62345,100,0
62346,100,0
62347,100,0
62348,100,0
62349,100,0
62351,100,0
62352,100,0
62353,27.48,72.52
62354,100,0
62355,100,0
62356,100,0
62357,100,0
62358,92.82,7.18
62359,100,0
62360,100,0
62361,100,0
62362,100,0
62363,28.38,71.62
62365,100,0
62366,100,0
62367,100,0
62370,100,0
62373,100,0
62374,100,0
62375,100,0
62376,100,0
62378,100,0
62379,100,0
62380,100,0
62401,36.3,63.7
62410,100,0
62411,100,0
62413,100,0
62414,100,0
62417,34.5,65.5
62418,100,0
62419,100,0
62420,40.45,59.55
62421,100,0
62422,100,0
62423,100,0
62424,100,0
62425,100,0
62426,100,0
62427,100,0
62428,100,0
62431,100,0
62432,100,0
62433,100,0
62434,100,0
62436,100,0
62438,100,0
62439,32.86,67.14
62440,100,0
62441,48.95,51.05
62442,100,0
62443,100,0
62444,100,0
62445,100,0
62446,100,0
62447,100,0
62448,49.9,50.1
62449,100,0
62450,24.89,75.11
62451,100,0
62452,100,0
62454,31.16,68.84
62458,100,0
62459,100,0
62460,100,0
62461,100,0
62462,100,0
62463,100,0
62465,100,0
62466,100,0
62467,56.27,43.73
62468,100,0
62469,100,0
62471,28.57,71.43
62473,100,0
62474,100,0
62475,100,0
62476,100,0
62477,100,0
62478,100,0
62479,100,0
62480,100,0
62481,100,0
62501,100,0
62510,100,0
62512,100,0
62513,100,0
62514,100,0
62515,100,0
62517,100,0
62518,100,0
62519,100,0
62520,100,0
62521,8.74,91.26
62522,5.05,94.95
62523,0,100
62526,1.91,98.09
62530,93.47,6.53
62531,100,0
62532,39.05,60.95
62533,100,0
62534,100,0
62535,0.06,99.94
62536,42.65,57.35
62537,3.26,96.74
62538,100,0
62539,100,0
62540,100,0
62541,100,0
62543,100,0
62544,100,0
62545,100,0
62546,100,0
62547,100,0
62548,100,0
62549,2.44,97.56
62550,100,0
62551,98.09,1.91
62553,100,0
62554,44.02,55.98
62555,100,0
62556,100,0
62557,21.87,78.13
62558,22.87,77.13
62560,100,0
62561,14.79,85.21
62563,36.25,63.75
62565,34.01,65.99
62567,100,0
62568,15.98,84.02
62570,100,0
62571,100,0
62572,100,0
62573,100,0
62601,100,0
62610,100,0
62611,100,0
62612,100,0
62613,100,0
62615,19.82,80.18
62617,100,0
62618,17.91,82.09
62621,100,0
62622,100,0
62624,100,0
62625,100,0
62626,28.74,71.26
62627,100,0
62628,100,0
62629,7.61,92.39
62630,100,0
62631,100,0
62633,100,0
62634,100,0
62635,100,0
62638,100,0
62639,100,0
62640,100,0
62642,100,0
62643,100,0
62644,38.68,61.32
62649,100,0
62650,16.02,83.98
62655,100,0
62656,10.69,89.31
62661,100,0
62663,100,0
62664,100,0
62665,100,0
62666,100,0
62667,100,0
62668,100,0
62670,94.13,5.87
62671,100,0
62672,100,0
62673,100,0
62674,100,0
62675,49.82,50.18
62677,100,0
62681,42.95,57.05
62682,100,0
62684,15.93,84.07
62685,100,0
62688,100,0
62689,0,100
62690,13.3,86.7
62691,100,0
62692,100,0
62693,100,0
62694,100,0
62695,100,0
62701,0,100
62702,0,100
62703,0.08,99.92
62704,0,100
62707,30.64,69.36
62711,10.58,89.42
62712,16.5,83.5
62801,27.26,72.74
62803,100,0
62806,100,0
62807,100,0
62808,100,0
62809,100,0
62810,100,0
62811,100,0
62812,30.58,69.42
62814,100,0
62815,100,0
62816,100,0
62817,100,0
62818,100,0
62819,22.99,77.01
62820,100,0
62821,27.28,72.72
62822,7.54,92.46
62823,100,0
62824,100,0
62825,6.9,93.1
62827,100,0
62828,100,0
62829,100,0
62830,100,0
62831,100,0
62832,29.77,70.23
62833,100,0
62835,100,0
62836,100,0
62837,43.17,56.83
62838,100,0
62839,27.48,72.52
62841,100,0
62842,100,0
62843,100,0
62844,100,0
62846,100,0
62848,19.97,80.03
62849,100,0
62850,100,0
62851,100,0
62852,100,0
62853,100,0
62854,100,0
62856,100,0
62858,100,0
62859,53.06,46.94
62860,100,0
62861,100,0
62862,100,0
62863,28.31,71.69
62864,33.6,66.4
62865,95.09,4.91
62867,100,0
62868,100,0
62869,100,0
62870,50.1,49.9
62871,100,0
62872,100,0
62874,27.69,72.31
62875,100,0
62876,100,0
62877,100,0
62878,100,0
62879,100,0
62880,100,0
62881,36.21,63.79
62882,79.28,20.72
62883,100,0
62884,100,0
62885,100,0
62886,100,0
62887,100,0
62888,100,0
62889,100,0
62890,100,0
62891,14.88,85.12
62892,100,0
62893,100,0
62894,100,0
62895,100,0
62896,31.21,68.79
62897,100,0
62898,100,0
62899,100,0
62901,7.45,92.55
62902,76.27,23.73
62903,42.23,57.77
62905,100,0
62906,37.44,62.56
62907,100,0
62908,100,0
62910,64.08,35.92
62912,100,0
62914,9.98,90.02
62915,0,100
62916,100,0
62917,100,0
62918,18.47,81.53
62919,100,0
62920,100,0
62921,34.67,65.33
62922,100,0
62923,100,0
62924,100,0
62926,100,0
62927,100,0
62928,100,0
62930,26.79,73.21
62931,100,0
62932,100,0
62933,8.62,91.38
62934,100,0
62935,100,0
62938,100,0
62939,100,0
62940,100,0
62941,100,0
62942,100,0
62943,100,0
62946,27.73,72.27
62947,100,0
62948,4.98,95.02
62949,100,0
62950,100,0
62951,33.65,66.35
62952,54.74,45.26
62953,100,0
62954,100,0
62956,100,0
62957,68.98,31.02
62958,100,0
62959,34.81,65.19
62960,43.06,56.94
62961,100,0
62962,100,0
62963,100,0
62964,100,0
62965,16,84
62966,35,65
62967,100,0
62969,100,0
62970,100,0
62972,100,0
62974,100,0
62975,100,0
62976,100,0
62977,100,0
62979,100,0
62982,100,0
62983,100,0
62984,100,0
62985,100,0
62987,100,0
62988,100,0
62990,100,0
62992,100,0
62994,100,0
62995,100,0
62996,100,0
62997,100,0
62998,100,0
62999,100,0
63005,6.47,93.53
63010,0.38,99.62
63011,0,100
63012,36.65,63.35
63013,100,0
63014,100,0
63015,100,0
63016,45.3,54.7
63017,0.36,99.64
63019,0.85,99.15
63020,61.08,38.92
63021,1.29,98.71
63023,100,0
63025,28.35,71.65
63026,0,100
63028,45.02,54.98
63030,100,0
63031,0.17,99.83
63033,0,100
63034,5.86,94.14
63036,100,0
63037,100,0
63038,49.02,50.98
63039,70.8,29.2
63040,1.09,98.91
63041,100,0
63042,2.46,97.54
63043,0.06,99.94
63044,0.12,99.88
63045,0,100
63047,100,0
63048,0.18,99.82
63049,11.63,88.37
63050,76.02,23.98
63051,36.6,63.4
63052,14.69,85.31
63053,0,100
63055,71.38,28.62
63056,100,0
63057,0,100
63060,100,0
63061,100,0
63068,100,0
63069,46.95,53.05
63070,6.98,93.02
63071,100,0
63072,100,0
63073,100,0
63074,0,100
63077,49.39,50.61
63079,100,0
63080,49.12,50.88
63084,50.28,49.72
63087,100,0
63088,0.02,99.98
63089,58.99,41.01
63090,33.49,66.51
63091,100,0
63101,0,100
63102,0,100
63103,0,100
63104,0,100
63105,0,100
63106,0,100
63107,0,100
63108,0,100
63109,0,100
63110,0,100
63111,0,100
63112,0,100
63113,0,100
63114,0,100
63115,0,100
63116,0,100
63117,0,100
63118,0,100
63119,0,100
63120,0,100
63121,0,100
63122,0,100
63123,0,100
63124,0,100
63125,0,100
63126,0,100
63127,0,100
63128,0,100
63129,0.47,99.53
63130,0,100
63131,0,100
63132,0,100
63133,0,100
63134,0,100
63135,0,100
63136,0,100
63137,0,100
63138,3.68,96.32
63139,0,100
63140,0,100
63141,0,100
63143,0,100
63144,0,100
63146,0.01,99.99
63147,0,100
63155,0,100
63301,2.67,97.33
63303,0,100
63304,1.36,98.64
63330,100,0
63332,100,0
63333,100,0
63334,37.5,62.5
63336,100,0
63339,100,0
63341,100,0
63343,100,0
63344,100,0
63345,100,0
63347,100,0
63348,97.38,2.62
63349,100,0
63350,100,0
63351,100,0
63352,100,0
63353,32.7,67.3
63357,100,0
63359,100,0
63361,41.9,58.1
63362,54.71,45.29
63363,100,0
63366,6.76,93.24
63367,3.64,96.36
63368,0.07,99.93
63369,100,0
63370,100,0
63373,100,0
63376,0.2,99.8
63377,100,0
63379,55.65,44.35
63381,100,0
63382,25.34,74.66
63383,45.94,54.06
63384,100,0
63385,14.41,85.59
63386,85.32,14.68
63387,100,0
63388,100,0
63389,100,0
63390,64.22,35.78
63401,16.29,83.71
63430,100,0
63431,100,0
63432,100,0
63433,100,0
63434,100,0
63435,100,0
63436,100,0
63437,100,0
63438,100,0
63439,100,0
63440,100,0
63441,100,0
63443,100,0
63445,100,0
63446,100,0
63447,100,0
63448,100,0
63450,100,0
63451,100,0
63452,100,0
63453,100,0
63454,100,0
63456,100,0
63457,100,0
63458,100,0
63459,100,0
63460,100,0
63461,39.13,60.87
63462,100,0
63463,100,0
63464,100,0
63465,100,0
63467,100,0
63468,100,0
63469,100,0
63471,100,0
63472,100,0
63473,100,0
63474,100,0
63501,26.09,73.91
63530,100,0
63531,100,0
63532,100,0
63533,100,0
63534,100,0
63535,100,0
63536,100,0
63537,100,0
63538,100,0
63539,100,0
63540,100,0
63541,100,0
63543,100,0
63544,100,0
63545,100,0
63546,100,0
63547,100,0
63548,100,0
63549,100,0
63551,100,0
63552,36.74,63.26
63555,100,0
63556,100,0
63557,100,0
63558,100,0
63559,100,0
63560,100,0
63561,100,0
63563,100,0
63565,100,0
63566,100,0
63567,100,0
63601,19.4,80.6
63620,100,0
63621,60.1,39.9
63622,100,0
63623,100,0
63624,100,0
63625,100,0
63626,100,0
63627,100,0
63628,50.94,49.06
63629,100,0
63630,100,0
63631,100,0
63633,100,0
63636,100,0
63637,100,0
63638,100,0
63640,35.56,64.44
63645,63.07,36.93
63648,100,0
63650,64.94,35.06
63653,7.3,92.7
63654,100,0
63655,100,0
63656,100,0
63660,56.85,43.15
63662,100,0
63663,11.48,88.52
63664,65.54,34.46
63665,100,0
63666,100,0
63670,61.67,38.33
63673,100,0
63674,100,0
63675,100,0
63701,16.49,83.51
63703,0.39,99.61
63730,100,0
63732,100,0
63735,100,0
63736,100,0
63738,100,0
63739,100,0
63740,44.32,55.68
63742,100,0
63743,100,0
63744,100,0
63745,100,0
63746,100,0
63747,100,0
63748,100,0
63750,100,0
63751,100,0
63755,42.93,57.07
63758,3.53,96.47
63760,100,0
63763,100,0
63764,100,0
63766,100,0
63767,100,0
63769,100,0
63770,100,0
63771,100,0
63774,100,0
63775,49.62,50.38
63780,25.04,74.96
63781,100,0
63782,100,0
63783,100,0
63784,100,0
63785,100,0
63787,100,0
63801,28.49,71.51
63820,100,0
63821,100,0
63822,100,0
63823,100,0
63824,100,0
63825,100,0
63826,100,0
63827,100,0
63828,100,0
63829,100,0
63830,18.53,81.47
63833,100,0
63834,17.41,82.59
63837,100,0
63839,100,0
63841,31.01,68.99
63845,35.16,64.84
63846,100,0
63847,100,0
63848,100,0
63849,100,0
63851,17.42,82.58
63852,100,0
63853,100,0
63855,100,0
63857,13.24,86.76
63860,100,0
63862,91.79,8.21
63863,27.82,72.18
63866,100,0
63867,100,0
63868,100,0
63869,18.74,81.26
63870,100,0
63873,36.3,63.7
63874,100,0
63876,100,0
63877,100,0
63878,100,0
63879,100,0
63880,100,0
63882,100,0
63901,40.97,59.03
63902,0,100
63932,100,0
63933,100,0
63934,100,0
63935,100,0
63936,100,0
63937,100,0
63939,100,0
63940,100,0
63941,100,0
63942,100,0
63943,100,0
63944,100,0
63945,100,0
63951,100,0
63952,100,0
63953,100,0
63954,100,0
63955,100,0
63956,100,0
63957,100,0
63960,100,0
63961,100,0
63962,100,0
63964,100,0
63965,100,0
63966,100,0
63967,100,0
64001,100,0
64011,100,0
64012,15.86,84.14
64014,1.88,98.12
64015,0.46,99.54
64016,35.62,64.38
64017,100,0
64018,100,0
64019,94.43,5.57
64020,100,0
64021,100,0
64022,100,0
64024,32.58,67.42
64029,15.82,84.18
64030,0.08,99.92
64034,20.42,79.58
64035,100,0
64036,12.34,87.66
64037,24.86,75.14
64040,100,0
64048,100,0
64050,0.21,99.79
64052,0,100
64053,0,100
64054,0,100
64055,0,100
64056,4.75,95.25
64057,5.25,94.75
64058,26.72,73.28
64060,43.51,56.49
64061,100,0
64062,100,0
64063,0,100
64064,7.01,92.99
64065,100,0
64066,100,0
64067,22.15,77.85
64068,13.26,86.74
64070,100,0
64071,100,0
64072,100,0
64074,100,0
64075,36.35,63.65
64076,45.34,54.66
64077,100,0
64078,48.08,51.92
64079,28.31,71.69
64080,37.44,62.56
64081,2.76,97.24
64082,5.89,94.11
64083,8.33,91.67
64084,100,0
64085,43.59,56.41
64086,8.69,91.31
64088,100,0
64089,36.38,63.62
64090,100,0
64092,100,0
64093,25.58,74.42
64096,100,0
64097,100,0
64098,100,0
64101,0,100
64102,0,100
64105,0,100
64106,0,100
64108,0,100
64109,0,100
64110,0,100
64111,0,100
64112,0,100
64113,0,100
64114,0,100
64116,0,100
64117,0,100
64118,0,100
64119,0,100
64120,0,100
64123,0,100
64124,0,100
64125,0,100
64126,0,100
64127,0,100
64128,0,100
64129,2.42,97.58
64130,0.2,99.8
64131,0,100
64132,0.06,99.94
64133,1.89,98.11
64134,2.4,97.6
64136,18.16,81.84
64137,0,100
64138,1.88,98.12
64139,20.32,79.68
64145,3.23,96.77
64146,15.41,84.59
64147,0.65,99.35
64149,100,0
64150,0,100
64151,0,100
64152,2.51,97.49
64153,7.89,92.11
64154,8.62,91.38
64155,0.61,99.39
64156,24.19,75.81
64157,2.29,97.71
64158,0,100
64161,42.27,57.73
64163,100,0
64164,100,0
64165,98.21,1.79
64166,91.37,8.63
64167,100,0
64192,0,100
64401,100,0
64402,100,0
64420,100,0
64421,100,0
64422,100,0
64423,100,0
64424,42.16,57.84
64426,100,0
64427,100,0
64428,100,0
64429,25.66,74.34
64430,100,0
64431,100,0
64432,100,0
64433,100,0
64434,100,0
64436,100,0
64437,100,0
64438,100,0
64439,100,0
64440,100,0
64441,100,0
64442,100,0
64443,100,0
64444,100,0
64445,100,0
64446,100,0
64448,100,0
64449,100,0
64451,100,0
64453,100,0
64454,100,0
64455,100,0
64456,100,0
64457,100,0
64458,100,0
64459,100,0
64461,100,0
64463,100,0
64465,100,0
64466,100,0
64467,100,0
64468,17.49,82.51
64469,100,0
64470,100,0
64471,100,0
64473,100,0
64474,100,0
64475,100,0
64476,100,0
64477,100,0
64479,100,0
64480,100,0
64481,100,0
64482,100,0
64483,100,0
64484,98.21,1.79
64485,36.76,63.24
64486,100,0
64487,100,0
64489,100,0
64490,100,0
64491,100,0
64492,100,0
64493,100,0
64494,100,0
64496,100,0
64497,100,0
64498,100,0
64499,100,0
64501,0,100
64503,2.02,97.98
64504,14.81,85.19
64505,28.98,71.02
64506,0.22,99.78
64507,18.82,81.18
64601,22.55,77.45
64620,100,0
64622,100,0
64623,100,0
64624,100,0
64625,100,0
64628,30.32,69.68
64630,100,0
64631,100,0
64632,100,0
64633,36.81,63.19
64635,100,0
64636,100,0
64637,100,0
64638,100,0
64639,100,0
64640,100,0
64641,100,0
64642,100,0
64643,100,0
64644,100,0
64645,100,0
64646,100,0
64647,100,0
64648,100,0
64649,100,0
64650,100,0
64651,100,0
64652,100,0
64653,100,0
64654,100,0
64655,100,0
64656,100,0
64657,100,0
64658,100,0
64659,100,0
64660,100,0
64661,100,0
64664,100,0
64667,100,0
64668,100,0
64670,100,0
64671,100,0
64672,100,0
64673,100,0
64674,100,0
64676,100,0
64679,100,0
64681,100,0
64682,100,0
64683,31.29,68.71
64686,100,0
64688,100,0
64689,100,0
64701,34.95,65.05
64720,100,0
64722,100,0
64723,100,0
64724,100,0
64725,100,0
64726,100,0
64728,100,0
64730,45.49,54.51
64733,100,0
64734,100,0
64735,34.08,65.92
64738,100,0
64739,100,0
64740,100,0
64741,100,0
64742,100,0
64743,100,0
64744,55.92,44.08
64745,100,0
64746,100,0
64747,100,0
64748,100,0
64750,100,0
64752,100,0
64755,100,0
64756,100,0
64759,45.78,54.22
64761,100,0
64762,100,0
64763,100,0
64765,100,0
64767,100,0
64769,100,0
64770,100,0
64771,100,0
64772,35.04,64.96
64776,100,0
64778,100,0
64779,100,0
64780,100,0
64781,100,0
64783,100,0
64784,100,0
64788,100,0
64790,100,0
64801,11.65,88.35
64804,23.4,76.6
64830,100,0
64831,100,0
64832,100,0
64833,100,0
64834,21.85,78.15
64835,7.74,92.26
64836,35.27,64.73
64840,100,0
64841,0,100
64842,100,0
64843,100,0
64844,100,0
64847,100,0
64848,100,0
64849,100,0
64850,50.32,49.68
64854,100,0
64855,50.2,49.8
64856,99.95,0.05
64857,100,0
64858,100,0
64859,100,0
64861,100,0
64862,100,0
64863,100,0
64865,100,0
64866,100,0
64867,100,0
64870,13.7,86.3
64873,100,0
64874,100,0
65001,100,0
65010,38.17,61.83
65011,100,0
65013,100,0
65014,100,0
65016,100,0
65017,100,0
65018,45.8,54.2
65020,74.58,25.42
65023,97.8,2.2
65024,100,0
65025,100,0
65026,60.57,39.43
65032,100,0
65034,100,0
65035,100,0
65037,100,0
65039,100,0
65040,100,0
65041,100,0
65043,50.94,49.06
65046,100,0
65047,100,0
65048,100,0
65049,29.45,70.55
65050,100,0
65051,100,0
65052,100,0
65053,97.82,2.18
65054,100,0
65058,100,0
65059,100,0
65061,100,0
65062,100,0
65063,100,0
65064,100,0
65065,45.62,54.38
65066,56.56,43.44
65067,100,0
65068,100,0
65069,100,0
65072,100,0
65074,100,0
65075,100,0
65076,100,0
65077,100,0
65078,100,0
65079,100,0
65080,100,0
65081,18.51,81.49
65082,100,0
65083,100,0
65084,100,0
65085,100,0
65101,30.71,69.29
65109,14.32,85.68
65201,9.7,90.3
65202,17.7,82.3
65203,4.99,95.01
65215,0,100
65230,100,0
65231,100,0
65232,100,0
65233,29.62,70.38
65236,100,0
65237,100,0
65239,100,0
65240,49.76,50.24
65243,100,0
65244,100,0
65246,100,0
65247,100,0
65248,42.54,57.46
65250,95.95,4.05
65251,45.64,54.36
65254,100,0
65255,100,0
65256,100,0
65257,100,0
65258,100,0
65259,100,0
65260,100,0
65261,100,0
65262,100,0
65263,100,0
65264,100,0
65265,26.3,73.7
65270,21.2,78.8
65274,43.45,56.55
65275,100,0
65276,100,0
65278,100,0
65279,100,0
65280,100,0
65281,100,0
65282,100,0
65283,100,0
65284,100,0
65285,100,0
65286,100,0
65287,100,0
65301,23.61,76.39
65305,0,100
65320,100,0
65321,100,0
65322,100,0
65323,100,0
65324,100,0
65325,100,0
65326,100,0
65327,100,0
65329,100,0
65330,100,0
65332,100,0
65333,100,0
65334,100,0
65335,100,0
65336,52.37,47.63
65337,100,0
65338,100,0
65339,100,0
65340,20.53,79.47
65344,100,0
65345,100,0
65347,100,0
65348,100,0
65349,100,0
65350,100,0
65351,100,0
65354,100,0
65355,75.62,24.38
65360,45.77,54.23
65401,37.75,62.25
65436,100,0
65438,100,0
65439,100,0
65440,100,0
65441,61.53,38.47
65443,100,0
65444,100,0
65446,100,0
65449,100,0
65452,100,0
65453,61.71,38.29
65456,100,0
65457,100,0
65459,97.18,2.82
65461,100,0
65462,100,0
65463,100,0
65464,100,0
65466,100,0
65468,100,0
65470,100,0
65473,4.3,95.7
65479,100,0
65483,100,0
65484,100,0
65486,100,0
65501,100,0
65529,100,0
65534,100,0
65535,100,0
65536,51.35,48.65
65541,100,0
65542,100,0
65543,100,0
65548,100,0
65550,100,0
65552,100,0
65555,100,0
65556,100,0
65557,100,0
65559,56.07,43.93
65560,65.81,34.19
65564,100,0
65565,100,0
65566,100,0
65567,100,0
65570,100,0
65571,100,0
65580,100,0
65582,100,0
65583,44.79,55.21
65584,20.67,79.33
65586,100,0
65588,100,0
65589,100,0
65590,100,0
65591,100,0
65601,100,0
65603,100,0
65604,100,0
65605,37.57,62.43
65606,100,0
65608,69.62,30.38
65609,100,0
65610,100,0
65611,100,0
65612,100,0
65613,44.28,55.72
65614,100,0
65616,29.38,70.62
65617,100,0
65618,100,0
65619,12.34,87.66
65620,100,0
65622,65.22,34.78
65623,100,0
65624,100,0
65625,59.46,40.54
65626,100,0
65627,100,0
65629,100,0
65630,100,0
65631,100,0
65632,100,0
65633,100,0
65634,100,0
65635,100,0
65637,100,0
65638,100,0
65640,100,0
65641,100,0
65644,100,0
65646,100,0
65647,69.83,30.17
65648,100,0
65649,100,0
65650,100,0
65652,100,0
65653,51.21,48.79
65654,100,0
65655,100,0
65656,100,0
65657,100,0
65658,100,0
65660,100,0
65661,100,0
65662,100,0
65663,100,0
65664,100,0
65667,100,0
65668,100,0
65669,100,0
65672,32.27,67.73
65674,100,0
65676,100,0
65679,95.08,4.92
65680,100,0
65681,100,0
65682,100,0
65685,100,0
65686,35.61,64.39
65689,100,0
65690,100,0
65692,100,0
65702,100,0
65704,100,0
65705,100,0
65706,53.59,46.41
65707,100,0
65708,32.91,67.09
65710,100,0
65711,53.63,46.37
65712,46.33,53.67
65713,100,0
65714,20.6,79.4
65715,100,0
65717,100,0
65720,100,0
65721,30.65,69.35
65722,100,0
65723,100,0
65724,100,0
65725,100,0
65727,100,0
65728,100,0
65729,100,0
65730,100,0
65731,100,0
65732,100,0
65733,100,0
65734,100,0
65735,100,0
65737,99.95,0.05
65738,16.59,83.41
65739,100,0
65740,3.49,96.51
65742,74.11,25.89
65744,100,0
65745,100,0
65746,100,0
65747,100,0
65752,100,0
65753,100,0
65754,100,0
65755,100,0
65756,100,0
65757,67.68,32.32
65759,100,0
65760,100,0
65761,100,0
65762,100,0
65764,100,0
65766,100,0
65767,100,0
65768,100,0
65769,74.51,25.49
65770,100,0
65771,100,0
65772,100,0
65773,100,0
65774,100,0
65775,54.87,45.13
65777,100,0
65778,100,0
65779,100,0
65781,44.27,55.73
65783,100,0
65784,100,0
65785,100,0
65786,100,0
65787,100,0
65788,100,0
65789,100,0
65790,100,0
65791,53.81,46.19
65793,100,0
65802,8.75,91.25
65803,15.96,84.04
65804,0,100
65806,0,100
65807,0.02,99.98
65809,15.63,84.37
65810,0,100
66002,18.98,81.02
66006,40.64,59.36
66007,41.45,58.55
66008,100,0
66010,100,0
66012,40.29,59.71
66013,100,0
66014,100,0
66015,100,0
66016,100,0
66017,100,0
66018,22.66,77.34
66019,0,100
66020,100,0
66021,100,0
66023,100,0
66024,12.51,87.49
66025,20.3,79.7
66026,100,0
66027,7.8,92.2
66030,7.41,92.59
66031,0,100
66032,34.78,65.22
66033,100,0
66035,100,0
66039,100,0
66040,100,0
66041,100,0
66042,100,0
66043,1.36,98.64
66044,5.6,94.4
66045,0,100
66046,6.41,93.59
66047,9.72,90.28
66048,17.27,82.73
66049,5.59,94.41
66050,100,0
66052,100,0
66053,47.77,52.23
66054,100,0
66056,100,0
66058,100,0
66060,100,0
66061,5.75,94.25
66062,2.89,97.11
66064,28.42,71.58
66066,100,0
66067,23.01,76.99
66070,100,0
66071,56.32,43.68
66072,100,0
66073,100,0
66075,100,0
66076,100,0
66078,100,0
66079,100,0
66080,100,0
66083,38.81,61.19
66085,52.26,47.74
66086,49.37,50.63
66087,100,0
66088,100,0
66090,38.21,61.79
66091,100,0
66092,100,0
66093,100,0
66094,100,0
66095,100,0
66097,100,0
66101,0,100
66102,0,100
66103,0,100
66104,4.3,95.7
66105,0,100
66106,4.9,95.1
66109,20.72,79.28
66111,18.28,81.72
66112,0.61,99.39
66115,0,100
66118,0,100
66202,0,100
66203,0,100
66204,0,100
66205,0,100
66206,0,100
66207,0,100
66208,0,100
66209,0,100
66210,0,100
66211,0,100
66212,0,100
66213,0,100
66214,0,100
66215,0,100
66216,0,100
66217,6.77,93.23
66218,9.62,90.38
66219,0.04,99.96
66220,9.94,90.06
66221,0.71,99.29
66223,0,100
66224,0.19,99.81
66226,3.21,96.79
66227,29.56,70.44
66401,100,0
66402,100,0
66403,100,0
66404,100,0
66406,100,0
66407,100,0
